Time	NEval	Generation	f	x(1)	x(2)	x(3)	x(4)	x(5)	x(6)	x(7)	
3.649894e+01	3.950000e+03	1.570000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.670289e+01	3.975000e+03	1.580000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.690738e+01	4.000000e+03	1.590000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.711045e+01	4.025000e+03	1.600000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.731190e+01	4.050000e+03	1.610000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.751644e+01	4.075000e+03	1.620000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.771538e+01	4.100000e+03	1.630000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.791676e+01	4.125000e+03	1.640000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.812290e+01	4.150000e+03	1.650000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.832940e+01	4.175000e+03	1.660000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.853419e+01	4.200000e+03	1.670000e+02	7.490617e-06	5.171897e-01	1.878921e-01	1.331417e+00	1.478486e+00	1.473155e+00	1.659302e+00	9.520179e-01	
3.873509e+01	4.225000e+03	1.680000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
3.904419e+01	4.250000e+03	1.690000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
3.924681e+01	4.275000e+03	1.700000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
3.944896e+01	4.300000e+03	1.710000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
3.965424e+01	4.325000e+03	1.720000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
3.985364e+01	4.350000e+03	1.730000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.005502e+01	4.375000e+03	1.740000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.025664e+01	4.400000e+03	1.750000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.046101e+01	4.425000e+03	1.760000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.065877e+01	4.450000e+03	1.770000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.085273e+01	4.475000e+03	1.780000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.105066e+01	4.500000e+03	1.790000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.125439e+01	4.525000e+03	1.800000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.146002e+01	4.550000e+03	1.810000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.166563e+01	4.575000e+03	1.820000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.186115e+01	4.600000e+03	1.830000e+02	2.348147e-06	3.805898e-01	2.628334e-01	1.142649e+00	1.208262e+00	1.322553e+00	1.406216e+00	8.717051e-01	
4.206162e+01	4.625000e+03	1.840000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.237799e+01	4.650000e+03	1.850000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.258207e+01	4.675000e+03	1.860000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.278660e+01	4.700000e+03	1.870000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.298490e+01	4.725000e+03	1.880000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.317839e+01	4.750000e+03	1.890000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.337865e+01	4.775000e+03	1.900000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.358040e+01	4.800000e+03	1.910000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.378532e+01	4.825000e+03	1.920000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.398488e+01	4.850000e+03	1.930000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.418286e+01	4.875000e+03	1.940000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.438324e+01	4.900000e+03	1.950000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.458731e+01	4.925000e+03	1.960000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.478748e+01	4.950000e+03	1.970000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.498806e+01	4.975000e+03	1.980000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.519152e+01	5.000000e+03	1.990000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
4.539493e+01	5.025000e+03	2.000000e+02	9.224689e-07	2.702139e-01	3.659506e-01	1.072218e+00	1.224738e+00	1.411654e+00	1.637871e+00	7.742523e-01	
