Time	NEval	Generation	f	x(1)	x(2)	x(3)	x(4)	x(5)	x(6)	x(7)	
1.833607e+01	1.725000e+03	6.800000e+01	8.194321e-04	1.000000e-01	1.338603e+00	2.669231e+00	6.576260e-01	2.043662e+00	3.977952e-01	1.000000e+00	
1.855987e+01	1.750000e+03	6.900000e+01	8.194321e-04	1.000000e-01	1.338603e+00	2.669231e+00	6.576260e-01	2.043662e+00	3.977952e-01	1.000000e+00	
1.878679e+01	1.775000e+03	7.000000e+01	8.194321e-04	1.000000e-01	1.338603e+00	2.669231e+00	6.576260e-01	2.043662e+00	3.977952e-01	1.000000e+00	
1.902281e+01	1.800000e+03	7.100000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
1.938304e+01	1.825000e+03	7.200000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
1.959719e+01	1.850000e+03	7.300000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
1.982239e+01	1.875000e+03	7.400000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.004511e+01	1.900000e+03	7.500000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.027168e+01	1.925000e+03	7.600000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.049316e+01	1.950000e+03	7.700000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
2.072571e+01	1.975000e+03	7.800000e+01	6.260434e-04	1.000000e-01	1.215266e+00	2.828526e+00	3.741688e-01	2.603199e+00	2.328533e-01	1.000000e+00	
